,log_id,timestamp,vlan_id,department,device_type,protocol,bandwidth,packet_loss_percent,downtime_minutes,threat_flag,location
4058,4059,2026-03-10 17:56:00,VLan10,HR,Mobile,SSH,359,4.18,4,NO,ACCRA
4059,4060,2026-01-15 08:44:00,VLan20,Finance,Router,HTTP,290,0.82,8,NO,TEMA
4060,4061,2026-02-11 08:19:00,VLan20,Finance,Mobile,HTTP,448,1.63,8,NO,KUMASI
4061,4062,2026-03-08 06:41:00,VLan20,Finance,Laptop,SSH,607,2.97,1,NO,KUMASI
4062,4063,2026-03-29 05:22:00,VLan30,IT,Desktop,HTTPS,826,2.43,0,NO,TAKORADI
4063,4064,2026-02-19 07:11:00,VLan20,Finance,Mobile,HTTPS,378,2.39,6,NO,ACCRA
4064,4065,2026-01-24 11:23:00,VLan30,IT,Server,FTP,1045,3.67,6,YES,KUMASI
4065,4066,2026-02-16 10:45:00,VLan30,IT,Laptop,HTTP,961,4.98,11,NO,TEMA
4066,4067,2026-04-02 10:26:00,VLan10,HR,Desktop,SSH,228,4.79,11,NO,TAKORADI
4067,4068,2026-04-14 08:16:00,VLan40,Sales,Laptop,HTTPS,130,3.1,9,NO,Tamale
4068,4069,2026-01-28 14:53:00,VLan40,Sales,Router,SSH,211,0.73,1,NO,Tamale
4069,4070,2026-04-01 22:43:00,VLan30,IT,Router,HTTP,703,1.94,14,NO,TEMA
4070,4071,2026-01-20 22:03:00,VLan40,Sales,Mobile,HTTPS,290,4.23,9,NO,ACCRA
4071,4072,2026-01-03 02:01:00,VLan20,Finance,Router,HTTPS,448,3.39,14,NO,TAKORADI
4072,4073,2026-01-09 17:00:00,VLan40,Sales,Laptop,SSH,159,4.71,11,NO,Tamale
4073,4074,2026-01-10 00:53:00,VLan30,IT,Mobile,HTTPS,540,1.49,9,NO,KUMASI
4074,4075,2026-01-31 19:35:00,VLan10,HR,Laptop,HTTPS,236,2.83,4,NO,KUMASI
4075,4076,2026-02-08 14:18:00,VLan20,Finance,Desktop,DNS,360,4.91,6,NO,ACCRA
4076,4077,2026-03-07 03:55:00,VLan10,HR,Mobile,DNS,204,0.89,14,NO,ACCRA
4077,4078,2026-02-22 04:40:00,VLan30,IT,Mobile,HTTPS,889,1.88,9,NO,ACCRA
4078,4079,2026-02-22 19:45:00,VLan30,IT,Mobile,DNS,596,4.65,5,NO,Tamale
4079,4080,2026-03-01 12:05:00,VLan40,Sales,Laptop,FTP,638,3.37,3,NO,Tamale
4080,4081,2026-02-22 19:11:00,VLan20,Finance,Router,HTTPS,649,3.96,5,NO,TAKORADI
4081,4082,2026-01-11 21:15:00,VLan30,IT,Server,DNS,880,0.41,11,NO,ACCRA
4082,4083,2026-01-22 02:59:00,VLan30,IT,Router,FTP,911,1.01,15,YES,TAKORADI
4083,4084,2026-03-28 07:24:00,VLan20,Finance,Server,SSH,237,2.23,12,NO,KUMASI
4084,4085,2026-04-18 09:11:00,VLan10,HR,Laptop,SMTP,537,4.01,15,NO,Tamale
4085,4086,2026-02-02 11:20:00,VLan10,HR,Router,FTP,137,1.42,13,NO,TAKORADI
4086,4087,2026-03-09 22:07:00,VLan40,Sales,Desktop,DNS,564,2.04,8,NO,Tamale
4087,4088,2026-04-17 18:53:00,VLan30,IT,Server,DNS,1030,0.47,6,NO,TAKORADI
4088,4089,2026-02-11 09:09:00,VLan10,HR,Desktop,HTTPS,396,0.81,13,NO,Tamale
4089,4090,2026-01-30 20:14:00,VLan30,IT,Laptop,SMTP,726,3.58,5,NO,Tamale
4090,4091,2026-04-03 02:39:00,VLan30,IT,Server,HTTP,1200,4.41,8,NO,Tamale
4091,4092,2026-01-23 05:09:00,VLan10,HR,Laptop,SSH,659,4.69,0,NO,Tamale
4092,4093,2026-03-20 23:30:00,VLan30,IT,Desktop,FTP,602,3.72,11,NO,Tamale
4093,4094,2026-02-09 11:58:00,VLan30,IT,Router,DNS,682,0.8,15,NO,ACCRA
4094,4095,2026-01-03 16:06:00,VLan40,Sales,Router,SMTP,466,4.15,9,NO,KUMASI
4095,4096,2026-02-21 00:51:00,VLan30,IT,Server,HTTPS,889,1.54,0,NO,Tamale
4096,4097,2026-01-14 12:15:00,VLan20,Finance,Mobile,HTTP,141,4.08,8,NO,TEMA
4097,4098,2026-01-14 11:04:00,VLan30,IT,Mobile,SMTP,771,4.39,8,NO,KUMASI
4098,4099,2026-02-27 10:18:00,VLan10,HR,Laptop,HTTP,562,3.31,0,NO,ACCRA
4099,4100,2026-02-19 10:52:00,VLan10,HR,Laptop,SMTP,421,2.79,9,NO,KUMASI
4100,4101,2026-03-20 02:54:00,VLan30,IT,Desktop,HTTPS,638,2.54,0,NO,TAKORADI
4101,4102,2026-04-15 23:08:00,VLan30,IT,Desktop,SMTP,840,2.41,2,NO,TEMA
4102,4103,2026-01-11 12:13:00,VLan40,Sales,Desktop,SMTP,492,1.69,6,NO,ACCRA
4103,4104,2026-03-01 00:53:00,VLan10,HR,Server,HTTPS,658,1.66,10,NO,ACCRA
4104,4105,2026-01-10 18:27:00,VLan10,HR,Desktop,HTTP,329,2.17,4,NO,TEMA
4105,4106,2026-04-05 12:48:00,VLan10,HR,Desktop,HTTP,509,3.97,6,NO,TEMA
4106,4107,2026-03-04 16:02:00,VLan30,IT,Laptop,HTTPS,1090,0.41,6,NO,TEMA
4107,4108,2026-01-12 08:19:00,VLan10,HR,Laptop,FTP,311,0.81,6,NO,TAKORADI
4108,4109,2026-03-04 03:26:00,VLan20,Finance,Mobile,SMTP,444,0.49,0,NO,TAKORADI
4109,4110,2026-04-12 16:24:00,VLan10,HR,Mobile,SMTP,629,0.42,3,NO,ACCRA
4110,4111,2026-01-20 14:39:00,VLan10,HR,Router,SMTP,696,4.27,4,NO,ACCRA
4111,4112,2026-04-22 16:38:00,VLan20,Finance,Server,SMTP,416,0.89,7,NO,ACCRA
4112,4113,2026-01-28 04:19:00,VLan30,IT,Laptop,FTP,758,1.63,15,NO,Tamale
4113,4114,2026-01-30 16:35:00,VLan10,HR,Laptop,DNS,674,3.5,12,NO,TEMA
4114,4115,2026-01-19 04:35:00,VLan20,Finance,Desktop,SMTP,475,3.94,8,NO,ACCRA
4115,4116,2026-02-27 20:37:00,VLan10,HR,Laptop,SSH,525,3.12,15,NO,KUMASI
4116,4117,2026-01-11 01:46:00,VLan30,IT,Mobile,DNS,903,0.79,4,NO,KUMASI
4117,4118,2026-03-03 05:08:00,VLan40,Sales,Laptop,DNS,187,2.52,6,NO,KUMASI
4118,4119,2026-03-01 01:47:00,VLan40,Sales,Server,DNS,497,2.16,0,NO,KUMASI
4119,4120,2026-03-06 18:53:00,VLan10,HR,Router,DNS,618,0.68,12,NO,KUMASI
4120,4121,2026-03-23 00:43:00,VLan20,Finance,Mobile,HTTP,330,3.94,12,NO,TAKORADI
4121,4122,2026-03-09 23:18:00,VLan20,Finance,Server,SSH,511,1.21,1,NO,TEMA
4122,4123,2026-03-08 10:39:00,VLan20,Finance,Router,FTP,528,4.61,3,NO,ACCRA
4123,4124,2026-04-02 02:47:00,VLan20,Finance,Router,HTTP,192,2.81,10,NO,ACCRA
4124,4125,2026-03-02 14:39:00,VLan30,IT,Desktop,FTP,562,1.92,6,NO,Tamale
4125,4126,2026-03-01 07:13:00,VLan20,Finance,Router,DNS,650,1.38,3,NO,ACCRA
4126,4127,2026-01-07 04:40:00,VLan30,IT,Desktop,HTTP,968,3.51,5,NO,ACCRA
4127,4128,2026-01-27 02:22:00,VLan30,IT,Router,FTP,714,1.01,1,NO,KUMASI
4128,4129,2026-02-11 10:52:00,VLan30,IT,Router,HTTPS,503,4.44,13,NO,Tamale
4129,4130,2026-03-17 01:35:00,VLan10,HR,Router,SMTP,590,3.5,9,NO,TEMA
4130,4131,2026-01-09 21:32:00,VLan30,IT,Router,DNS,693,1.95,1,NO,KUMASI
4131,4132,2026-01-21 08:44:00,VLan40,Sales,Laptop,SSH,249,3.7,12,NO,TAKORADI
4132,4133,2026-02-28 23:04:00,VLan30,IT,Desktop,SMTP,676,0.6,15,NO,Tamale
4133,4134,2026-02-13 11:11:00,VLan40,Sales,Desktop,HTTPS,469,4.36,9,NO,Tamale
4134,4135,2026-01-17 07:26:00,VLan20,Finance,Server,HTTP,267,4.87,1,NO,TEMA
4135,4136,2026-03-18 02:57:00,VLan40,Sales,Server,SMTP,221,1.58,15,NO,TAKORADI
4136,4137,2026-03-10 00:20:00,VLan20,Finance,Desktop,HTTPS,667,3.81,12,NO,TAKORADI
4137,4138,2026-03-24 21:09:00,VLan10,HR,Desktop,DNS,684,4.64,12,NO,KUMASI
4138,4139,2026-04-10 00:09:00,VLan10,HR,Router,FTP,291,0.6,8,NO,TAKORADI
4139,4140,2026-03-05 12:08:00,VLan40,Sales,Server,HTTP,569,1.67,14,NO,TAKORADI
4140,4141,2026-04-13 14:55:00,VLan20,Finance,Desktop,FTP,308,0.07,12,NO,KUMASI
4141,4142,2026-04-11 05:11:00,VLan40,Sales,Router,DNS,156,3.13,4,NO,TAKORADI
4142,4143,2026-02-25 18:21:00,VLan30,IT,Router,HTTP,519,1.78,0,NO,TEMA
4143,4144,2026-04-14 14:23:00,VLan40,Sales,Router,HTTPS,180,3.98,12,NO,Tamale
4144,4145,2026-04-23 04:16:00,VLan30,IT,Server,DNS,793,0.08,13,NO,TEMA
4145,4146,2026-01-23 20:17:00,VLan30,IT,Laptop,DNS,1025,3.46,8,NO,ACCRA
4146,4147,2026-02-09 11:24:00,VLan20,Finance,Mobile,FTP,507,2.83,13,NO,TAKORADI
4147,4148,2026-04-28 00:40:00,VLan40,Sales,Desktop,FTP,117,2.4,4,NO,TAKORADI
4148,4149,2026-04-07 04:15:00,VLan40,Sales,Router,DNS,504,3.97,8,NO,KUMASI
4149,4150,2026-02-25 07:37:00,VLan40,Sales,Server,HTTP,553,1.62,7,NO,ACCRA
4150,4151,2026-01-04 06:43:00,VLan20,Finance,Router,SSH,574,0.09,15,NO,TEMA
4151,4152,2026-02-10 18:04:00,VLan40,Sales,Desktop,DNS,570,0.52,5,NO,ACCRA
4152,4153,2026-02-20 03:49:00,VLan10,HR,Mobile,SMTP,624,3.47,14,NO,KUMASI
4153,4154,2026-03-26 15:17:00,VLan40,Sales,Mobile,HTTP,563,0.42,1,NO,TAKORADI
4154,4155,2026-01-26 04:28:00,VLan40,Sales,Desktop,FTP,182,4.12,6,NO,TAKORADI
4155,4156,2026-04-04 05:17:00,VLan10,HR,Desktop,FTP,284,1.43,8,NO,KUMASI
4156,4157,2026-03-20 06:22:00,VLan20,Finance,Router,SSH,481,4.89,11,NO,TAKORADI
4157,4158,2026-02-08 02:26:00,VLan20,Finance,Router,SMTP,278,0.19,3,NO,TEMA
4158,4159,2026-04-14 09:19:00,VLan20,Finance,Server,SSH,156,0.35,15,NO,KUMASI
4159,4160,2026-02-18 14:43:00,VLan30,IT,Laptop,DNS,855,0.26,2,NO,KUMASI
4160,4161,2026-02-08 02:46:00,VLan10,HR,Laptop,SSH,475,1.45,13,NO,TEMA
4161,4162,2026-03-31 16:24:00,VLan40,Sales,Router,HTTPS,341,0.3,6,NO,TEMA
4162,4163,2026-01-27 23:44:00,VLan30,IT,Laptop,FTP,1035,0.46,9,YES,KUMASI
4163,4164,2026-04-16 20:10:00,VLan30,IT,Laptop,FTP,882,2.38,15,NO,Tamale
4164,4165,2026-03-01 19:21:00,VLan20,Finance,Desktop,HTTP,655,1.15,9,NO,Tamale
4165,4166,2026-02-23 12:09:00,VLan20,Finance,Server,SMTP,281,0.33,8,NO,TEMA
4166,4167,2026-04-16 01:02:00,VLan20,Finance,Server,HTTPS,640,4.51,15,NO,Tamale
4167,4168,2026-03-20 10:33:00,VLan40,Sales,Laptop,SSH,106,4.24,4,NO,Tamale
4168,4169,2026-04-02 10:23:00,VLan10,HR,Desktop,DNS,487,3.62,4,NO,Tamale
4169,4170,2026-01-25 17:04:00,VLan40,Sales,Router,FTP,665,0.11,9,NO,ACCRA
4170,4171,2026-01-26 09:08:00,VLan20,Finance,Desktop,SMTP,628,4.83,2,NO,KUMASI
4171,4172,2026-02-05 17:56:00,VLan10,HR,Desktop,HTTP,610,2.77,7,NO,KUMASI
4172,4173,2026-04-27 22:22:00,VLan20,Finance,Router,DNS,237,0.83,0,NO,KUMASI
4173,4174,2026-04-24 02:58:00,VLan10,HR,Server,DNS,664,0.65,11,NO,Tamale
4174,4175,2026-02-16 23:49:00,VLan30,IT,Desktop,SSH,689,2.74,13,NO,ACCRA
4175,4176,2026-04-14 14:22:00,VLan10,HR,Mobile,DNS,226,4.46,5,NO,ACCRA
4176,4177,2026-04-14 00:38:00,VLan10,HR,Server,DNS,106,1.1,14,NO,TAKORADI
4177,4178,2026-01-11 00:35:00,VLan10,HR,Desktop,DNS,434,3.42,3,NO,ACCRA
4178,4179,2026-01-29 16:57:00,VLan20,Finance,Router,HTTP,113,0.26,7,NO,KUMASI
4179,4180,2026-02-18 16:16:00,VLan30,IT,Desktop,SMTP,640,2.95,1,NO,TEMA
4180,4181,2026-04-04 22:01:00,VLan10,HR,Mobile,HTTPS,578,1.64,1,NO,ACCRA
4181,4182,2026-02-18 04:48:00,VLan30,IT,Server,FTP,814,4.07,0,NO,TEMA
4182,4183,2026-04-16 07:07:00,VLan30,IT,Server,FTP,808,0.27,12,NO,TAKORADI
4183,4184,2026-02-18 21:03:00,VLan20,Finance,Laptop,HTTPS,281,3.23,1,NO,TEMA
4184,4185,2026-03-08 09:09:00,VLan40,Sales,Laptop,SMTP,302,4.19,13,NO,ACCRA
4185,4186,2026-03-01 13:46:00,VLan40,Sales,Laptop,HTTPS,500,0.63,8,NO,KUMASI
4186,4187,2026-02-01 18:00:00,VLan10,HR,Mobile,SSH,534,3.01,5,NO,TEMA
4187,4188,2026-03-02 04:13:00,VLan40,Sales,Router,HTTP,496,2.07,6,NO,KUMASI
4188,4189,2026-03-02 15:43:00,VLan20,Finance,Mobile,SMTP,353,1.2,2,NO,Tamale
4189,4190,2026-04-21 07:29:00,VLan10,HR,Mobile,SMTP,442,3.27,11,NO,ACCRA
4190,4191,2026-02-13 17:32:00,VLan40,Sales,Desktop,DNS,170,4.79,6,NO,KUMASI
4191,4192,2026-04-05 08:32:00,VLan20,Finance,Mobile,DNS,563,4.26,15,NO,TEMA
4192,4193,2026-04-29 00:01:00,VLan10,HR,Server,SSH,617,2.67,13,NO,TAKORADI
4193,4194,2026-04-27 14:28:00,VLan30,IT,Router,DNS,566,0.37,13,NO,ACCRA
4194,4195,2026-03-29 22:44:00,VLan20,Finance,Desktop,DNS,310,4.77,14,NO,ACCRA
4195,4196,2026-04-19 00:39:00,VLan20,Finance,Router,DNS,656,2.64,6,NO,TEMA
4196,4197,2026-02-01 10:58:00,VLan20,Finance,Laptop,SMTP,140,1.06,11,NO,Tamale
4197,4198,2026-03-02 01:28:00,VLan20,Finance,Laptop,SMTP,499,4.42,13,NO,TEMA
4198,4199,2026-01-15 03:49:00,VLan40,Sales,Server,FTP,117,3.97,12,NO,TAKORADI
4199,4200,2026-02-26 20:34:00,VLan30,IT,Laptop,FTP,541,2.52,1,NO,Tamale
4200,4201,2026-04-30 18:59:00,VLan20,Finance,Router,HTTPS,463,4.79,15,NO,TEMA
4201,4202,2026-03-21 00:07:00,VLan40,Sales,Router,SMTP,545,3.85,8,NO,TAKORADI
4202,4203,2026-02-19 21:04:00,VLan40,Sales,Laptop,HTTPS,658,4.61,10,NO,TAKORADI
4203,4204,2026-04-16 04:26:00,VLan30,IT,Desktop,SSH,721,4.33,0,NO,Tamale
4204,4205,2026-04-04 15:58:00,VLan30,IT,Router,HTTPS,905,1.38,3,NO,KUMASI
4205,4206,2026-03-26 04:06:00,VLan40,Sales,Mobile,HTTP,376,0.13,8,NO,KUMASI
4206,4207,2026-04-15 06:23:00,VLan10,HR,Laptop,SSH,183,0.31,8,NO,TAKORADI
4207,4208,2026-03-25 19:26:00,VLan30,IT,Mobile,SMTP,1107,0.34,9,NO,TAKORADI
4208,4209,2026-01-29 21:11:00,VLan40,Sales,Router,FTP,336,1.03,4,NO,Tamale
4209,4210,2026-01-23 12:20:00,VLan30,IT,Router,FTP,554,2.36,1,NO,ACCRA
4210,4211,2026-02-17 18:48:00,VLan10,HR,Router,SSH,369,0.46,2,NO,TAKORADI
4211,4212,2026-03-10 07:09:00,VLan20,Finance,Mobile,DNS,368,3.95,5,NO,TAKORADI
4212,4213,2026-01-29 12:46:00,VLan10,HR,Mobile,SSH,697,4.07,3,NO,Tamale
4213,4214,2026-03-21 18:39:00,VLan30,IT,Mobile,DNS,923,4.18,10,NO,ACCRA
4214,4215,2026-04-20 18:14:00,VLan30,IT,Router,FTP,776,1.56,10,NO,KUMASI
4215,4216,2026-02-25 11:23:00,VLan20,Finance,Mobile,DNS,209,3.31,9,NO,TEMA
4216,4217,2026-02-03 13:46:00,VLan30,IT,Mobile,FTP,801,1.22,14,NO,Tamale
4217,4218,2026-01-11 19:05:00,VLan40,Sales,Desktop,DNS,506,1.81,4,NO,ACCRA
4218,4219,2026-02-01 08:44:00,VLan40,Sales,Desktop,DNS,183,4.0,8,NO,Tamale
4219,4220,2026-01-21 19:06:00,VLan40,Sales,Laptop,SMTP,357,0.81,9,NO,ACCRA
4220,4221,2026-01-12 13:59:00,VLan40,Sales,Router,HTTP,159,0.92,0,NO,ACCRA
4221,4222,2026-03-02 13:43:00,VLan30,IT,Server,HTTPS,730,2.76,15,NO,ACCRA
4222,4223,2026-01-29 05:14:00,VLan30,IT,Router,SSH,723,1.32,9,NO,TAKORADI
4223,4224,2026-04-25 18:17:00,VLan30,IT,Desktop,DNS,632,1.03,3,NO,ACCRA
4224,4225,2026-03-22 09:17:00,VLan10,HR,Server,SMTP,230,4.68,15,NO,TEMA
4225,4226,2026-01-03 01:11:00,VLan30,IT,Desktop,DNS,744,2.48,0,NO,KUMASI
4226,4227,2026-01-06 00:40:00,VLan40,Sales,Router,HTTPS,209,4.52,15,NO,TAKORADI
4227,4228,2026-03-21 21:41:00,VLan10,HR,Router,HTTPS,254,0.62,12,NO,ACCRA
4228,4229,2026-04-12 00:23:00,VLan30,IT,Server,FTP,675,4.72,14,NO,Tamale
4229,4230,2026-04-19 21:54:00,VLan30,IT,Server,SMTP,832,2.89,3,NO,KUMASI
4230,4231,2026-03-09 08:45:00,VLan20,Finance,Server,HTTPS,267,1.79,14,NO,TAKORADI
4231,4232,2026-01-19 06:06:00,VLan20,Finance,Mobile,DNS,563,2.38,7,NO,Tamale
4232,4233,2026-04-13 21:20:00,VLan10,HR,Desktop,SMTP,276,1.36,2,NO,Tamale
4233,4234,2026-03-20 09:27:00,VLan20,Finance,Server,HTTP,603,4.85,7,NO,Tamale
4234,4235,2026-02-21 11:10:00,VLan40,Sales,Mobile,DNS,579,2.24,5,NO,KUMASI
4235,4236,2026-01-15 20:54:00,VLan30,IT,Router,DNS,684,2.5,9,NO,Tamale
4236,4237,2026-02-01 00:29:00,VLan10,HR,Desktop,DNS,603,4.82,12,NO,TAKORADI
4237,4238,2026-03-08 17:19:00,VLan40,Sales,Laptop,HTTPS,530,3.23,7,NO,TEMA
4238,4239,2026-02-03 08:19:00,VLan40,Sales,Server,HTTPS,348,0.78,10,NO,ACCRA
4239,4240,2026-03-21 15:51:00,VLan10,HR,Server,SMTP,202,0.52,5,NO,Tamale
4240,4241,2026-02-18 22:28:00,VLan40,Sales,Router,DNS,104,2.36,6,NO,KUMASI
4241,4242,2026-01-29 23:09:00,VLan20,Finance,Router,FTP,654,4.83,7,NO,TAKORADI
4242,4243,2026-03-15 23:00:00,VLan20,Finance,Server,HTTPS,181,4.6,15,NO,ACCRA
4243,4244,2026-02-18 10:00:00,VLan20,Finance,Server,FTP,542,1.98,5,NO,Tamale
4244,4245,2026-01-04 12:12:00,VLan10,HR,Laptop,HTTP,537,2.43,14,NO,TEMA
4245,4246,2026-04-12 04:50:00,VLan30,IT,Desktop,DNS,1036,2.94,11,NO,KUMASI
4246,4247,2026-03-28 07:21:00,VLan10,HR,Router,HTTP,556,3.72,1,NO,Tamale
4247,4248,2026-03-12 23:18:00,VLan10,HR,Router,SMTP,604,4.97,13,NO,ACCRA
4248,4249,2026-03-25 04:37:00,VLan20,Finance,Desktop,FTP,647,4.29,7,NO,TAKORADI
4249,4250,2026-04-22 12:31:00,VLan30,IT,Mobile,DNS,1053,4.86,6,NO,Tamale
4250,4251,2026-02-26 07:05:00,VLan10,HR,Router,FTP,600,4.12,6,NO,TEMA
4251,4252,2026-04-17 02:59:00,VLan40,Sales,Router,HTTPS,381,0.49,11,NO,TEMA
4252,4253,2026-04-17 12:04:00,VLan10,HR,Server,HTTPS,684,1.15,3,NO,KUMASI
4253,4254,2026-03-25 21:29:00,VLan10,HR,Desktop,FTP,699,1.09,3,NO,KUMASI
4254,4255,2026-04-08 08:55:00,VLan30,IT,Router,FTP,956,4.78,6,YES,ACCRA
4255,4256,2026-02-15 19:52:00,VLan30,IT,Router,SSH,782,4.83,0,NO,Tamale
4256,4257,2026-04-05 06:33:00,VLan10,HR,Server,DNS,655,4.69,6,NO,TAKORADI
4257,4258,2026-03-11 04:28:00,VLan20,Finance,Server,SMTP,130,3.8,6,NO,KUMASI
4258,4259,2026-02-12 21:56:00,VLan30,IT,Desktop,SSH,1149,2.88,13,YES,TAKORADI
4259,4260,2026-02-18 07:34:00,VLan20,Finance,Laptop,SSH,255,3.74,3,NO,TEMA
4260,4261,2026-01-12 20:07:00,VLan20,Finance,Server,SMTP,298,2.52,4,NO,Tamale
4261,4262,2026-02-24 11:44:00,VLan10,HR,Router,SMTP,302,1.99,5,NO,TEMA
4262,4263,2026-03-31 16:20:00,VLan30,IT,Desktop,DNS,973,2.14,15,NO,ACCRA
4263,4264,2026-01-06 20:25:00,VLan40,Sales,Server,DNS,601,2.86,1,NO,ACCRA
4264,4265,2026-03-02 09:13:00,VLan20,Finance,Server,SMTP,301,0.34,6,NO,KUMASI
4265,4266,2026-01-11 03:05:00,VLan10,HR,Router,HTTP,287,4.38,4,NO,KUMASI
4266,4267,2026-01-13 02:57:00,VLan20,Finance,Mobile,HTTP,159,2.23,0,NO,Tamale
4267,4268,2026-04-17 00:19:00,VLan30,IT,Desktop,HTTP,639,0.82,10,NO,KUMASI
4268,4269,2026-04-12 21:46:00,VLan20,Finance,Router,SSH,125,4.97,11,NO,TEMA
4269,4270,2026-03-13 19:29:00,VLan30,IT,Laptop,SMTP,533,2.22,10,NO,ACCRA
4270,4271,2026-02-07 04:34:00,VLan20,Finance,Server,SSH,357,4.74,2,NO,ACCRA
4271,4272,2026-04-27 19:04:00,VLan10,HR,Router,SMTP,295,1.87,0,NO,TAKORADI
4272,4273,2026-02-15 13:57:00,VLan40,Sales,Laptop,SSH,316,4.29,9,NO,Tamale
4273,4274,2026-03-04 15:09:00,VLan20,Finance,Desktop,HTTPS,233,4.66,3,NO,TEMA
4274,4275,2026-03-04 10:19:00,VLan20,Finance,Laptop,HTTP,339,1.61,0,NO,TEMA
4275,4276,2026-02-03 17:52:00,VLan10,HR,Mobile,SSH,446,0.02,4,NO,KUMASI
4276,4277,2026-01-16 12:34:00,VLan40,Sales,Mobile,HTTPS,513,0.81,12,NO,Tamale
4277,4278,2026-04-13 06:24:00,VLan40,Sales,Mobile,SSH,372,2.45,13,NO,TEMA
4278,4279,2026-04-14 07:19:00,VLan40,Sales,Router,HTTPS,504,3.01,3,NO,Tamale
4279,4280,2026-03-24 14:10:00,VLan30,IT,Mobile,FTP,548,3.43,15,NO,TAKORADI
4280,4281,2026-03-27 22:59:00,VLan20,Finance,Mobile,SMTP,360,4.52,12,NO,KUMASI
4281,4282,2026-02-21 13:36:00,VLan10,HR,Router,HTTPS,431,4.99,4,NO,Tamale
4282,4283,2026-02-02 04:32:00,VLan20,Finance,Laptop,SSH,610,1.95,3,NO,Tamale
4283,4284,2026-04-08 01:16:00,VLan10,HR,Server,DNS,164,1.31,14,NO,Tamale
4284,4285,2026-03-06 22:55:00,VLan20,Finance,Router,SSH,625,2.95,1,NO,TEMA
4285,4286,2026-03-20 03:10:00,VLan20,Finance,Server,HTTPS,660,3.91,13,NO,KUMASI
4286,4287,2026-01-31 17:57:00,VLan40,Sales,Laptop,SSH,676,1.48,14,NO,ACCRA
4287,4288,2026-03-04 01:02:00,VLan20,Finance,Laptop,FTP,363,2.73,13,NO,Tamale
4288,4289,2026-04-20 18:59:00,VLan20,Finance,Mobile,HTTPS,176,3.39,4,NO,KUMASI
4289,4290,2026-03-05 12:45:00,VLan30,IT,Router,DNS,603,0.27,4,NO,KUMASI
4290,4291,2026-01-28 07:30:00,VLan40,Sales,Desktop,SMTP,685,3.52,4,NO,TAKORADI
4291,4292,2026-03-13 00:36:00,VLan20,Finance,Router,SMTP,583,2.61,4,NO,KUMASI
4292,4293,2026-03-30 18:43:00,VLan40,Sales,Desktop,SMTP,217,2.15,15,NO,TEMA
4293,4294,2026-04-07 14:36:00,VLan20,Finance,Mobile,DNS,449,3.07,13,NO,KUMASI
4294,4295,2026-03-13 17:23:00,VLan30,IT,Desktop,FTP,916,3.68,1,YES,ACCRA
4295,4296,2026-02-09 20:43:00,VLan40,Sales,Mobile,FTP,342,2.72,5,NO,TAKORADI
4296,4297,2026-04-22 02:21:00,VLan40,Sales,Laptop,HTTPS,386,2.6,12,NO,Tamale
4297,4298,2026-02-22 22:42:00,VLan30,IT,Mobile,SMTP,1094,2.79,11,NO,TAKORADI
4298,4299,2026-03-16 19:07:00,VLan40,Sales,Server,SSH,147,1.9,4,NO,ACCRA
4299,4300,2026-03-19 20:38:00,VLan10,HR,Server,SSH,395,0.39,12,NO,ACCRA
4300,4301,2026-01-25 03:59:00,VLan40,Sales,Desktop,SSH,344,1.85,5,NO,TEMA
4301,4302,2026-03-02 02:03:00,VLan40,Sales,Mobile,DNS,532,1.77,3,NO,Tamale
4302,4303,2026-04-08 09:51:00,VLan40,Sales,Router,SMTP,341,3.93,5,NO,TEMA
4303,4304,2026-04-27 21:06:00,VLan20,Finance,Desktop,SMTP,225,3.08,3,NO,TEMA
4304,4305,2026-02-07 13:30:00,VLan30,IT,Router,HTTP,1006,1.3,5,NO,Tamale
4305,4306,2026-03-24 07:06:00,VLan30,IT,Server,HTTPS,532,0.86,1,NO,KUMASI
4306,4307,2026-04-10 19:00:00,VLan40,Sales,Server,SMTP,195,4.24,4,NO,KUMASI
4307,4308,2026-03-16 23:16:00,VLan10,HR,Mobile,HTTPS,116,1.64,8,NO,ACCRA
4308,4309,2026-02-26 11:39:00,VLan30,IT,Desktop,FTP,1082,2.04,2,YES,Tamale
4309,4310,2026-04-19 23:39:00,VLan40,Sales,Laptop,SMTP,413,0.36,8,NO,ACCRA
4310,4311,2026-01-18 18:58:00,VLan20,Finance,Server,FTP,391,2.06,15,NO,TEMA
4311,4312,2026-03-29 11:03:00,VLan30,IT,Router,HTTPS,672,3.36,2,NO,TEMA
4312,4313,2026-02-26 03:31:00,VLan40,Sales,Mobile,HTTPS,330,0.07,12,NO,Tamale
4313,4314,2026-01-24 22:12:00,VLan40,Sales,Mobile,DNS,455,3.2,10,NO,ACCRA
4314,4315,2026-04-06 06:48:00,VLan40,Sales,Desktop,HTTP,114,0.8,3,NO,KUMASI
4315,4316,2026-01-07 10:17:00,VLan20,Finance,Router,SSH,189,4.14,6,NO,TAKORADI
4316,4317,2026-03-24 18:20:00,VLan20,Finance,Mobile,SSH,455,2.39,3,NO,ACCRA
4317,4318,2026-01-20 12:38:00,VLan20,Finance,Desktop,HTTP,179,0.4,5,NO,TAKORADI
4318,4319,2026-04-08 14:13:00,VLan40,Sales,Laptop,SSH,465,2.71,3,NO,TAKORADI
4319,4320,2026-02-07 04:39:00,VLan20,Finance,Desktop,DNS,563,4.18,15,NO,Tamale
